fcc hcp ico 
0.189599 0.128875 0.240077 
0.210707 0.135868 0.262705 
0.22982 0.160259 0.28699 
0.185438 0.130864 0.244867 
0.19686 0.134191 0.255062 
0.168729 0.120347 0.235078 
0.196745 0.141797 0.251489 
0.189487 0.1559 0.240246 
0.220871 0.152166 0.267001 
0.163231 0.148551 0.207279 
0.193949 0.135685 0.238831 
0.18561 0.137433 0.232082 
0.209166 0.137232 0.259641 
0.201587 0.144355 0.247499 
0.243544 0.186345 0.297706 
0.187709 0.139082 0.249243 
0.225734 0.159949 0.286051 
0.150441 0.127166 0.215015 
0.186245 0.137997 0.230039 
0.150956 0.142504 0.212153 
0.210162 0.14838 0.258732 
0.223554 0.164532 0.271623 
0.199768 0.131077 0.255245 
0.209111 0.14906 0.255579 
0.16672 0.112731 0.22058 
0.188834 0.143411 0.234082 
0.219263 0.169393 0.277085 
0.215522 0.151823 0.277336 
0.155193 0.157863 0.158745 
0.164852 0.117002 0.218217 
0.176473 0.117694 0.222215 
0.185057 0.140895 0.233931 
0.194241 0.141274 0.246711 
0.199721 0.130238 0.25795 
0.173735 0.144807 0.198059 
0.174165 0.12807 0.221909 
0.200747 0.135003 0.252626 
0.194212 0.146265 0.248511 
0.201808 0.148269 0.261115 
0.173822 0.135009 0.223787 
0.17 0.121389 0.224052 
0.191273 0.134987 0.24425 
0.152649 0.114893 0.207912 
0.217119 0.142647 0.270842 
0.187773 0.127 0.240767 
0.210779 0.139133 0.262311 
0.179502 0.135702 0.231473 
0.173403 0.138867 0.238036 
0.226299 0.166719 0.284338 
0.174068 0.132606 0.219843 
0.203843 0.136307 0.253361 
0.17883 0.124922 0.219504 
0.225524 0.148411 0.284135 
0.227008 0.171552 0.280362 
0.155872 0.137007 0.208226 
0.222182 0.15709 0.284537 
0.185986 0.141941 0.220799 
0.19603 0.15153 0.248773 
0.190846 0.128022 0.263417 
0.197976 0.137745 0.254394 
0.175488 0.148551 0.181213 
0.226469 0.169599 0.274415 
0.18915 0.142571 0.234254 
0.175322 0.108603 0.234758 
0.169435 0.131326 0.218389 
0.220131 0.165034 0.264021 
0.197166 0.137021 0.244614 
0.163578 0.123678 0.213198 
0.121887 0.131715 0.176879 
0.182845 0.129161 0.223699 
0.0860694 0.131844 0.189475 
0.20539 0.153864 0.264092 
0.203057 0.13113 0.26324 
0.228695 0.173995 0.281548 
0.234832 0.177712 0.296268 
0.214233 0.161093 0.245191 
0.205125 0.139619 0.254221 
0.224308 0.152499 0.281174 
0.185464 0.134516 0.234474 
0.215285 0.149577 0.259004 
0.184479 0.122558 0.250292 
0.220554 0.164272 0.281602 
0.205136 0.149192 0.256912 
0.200619 0.132509 0.249693 
0.186556 0.13213 0.216911 
0.212835 0.137384 0.275441 
0.154169 0.154471 0.161642 
0.222846 0.16652 0.284053 
0.185164 0.135267 0.24184 
0.138884 0.140432 0.193178 
0.182334 0.144185 0.232274 
0.193307 0.138933 0.252082 
0.193072 0.13355 0.241903 
0.207551 0.146942 0.262276 
0.193224 0.136978 0.237644 
0.189817 0.1374 0.243832 
0.234496 0.169877 0.275934 
0.168412 0.132358 0.201461 
0.192104 0.133933 0.230015 
0.186064 0.129473 0.232702 
0.21054 0.153228 0.259742 
0.173244 0.139841 0.212781 
0.203745 0.135058 0.263238 
0.190476 0.120958 0.240969 
0.243579 0.180615 0.288463 
0.184309 0.143827 0.227464 
0.155796 0.140271 0.187157 
0.1726 0.120053 0.235607 
0.212205 0.158623 0.267996 
0.181651 0.139212 0.22708 
0.2376 0.172816 0.293345 
0.213773 0.144714 0.256657 
0.213954 0.151995 0.269471 
0.204749 0.141809 0.262118 
0.195483 0.143145 0.25012 
0.180892 0.118303 0.245036 
0.201355 0.136272 0.259921 
0.200801 0.143987 0.245213 
0.179054 0.123864 0.223326 
0.205151 0.149687 0.251294 
0.172597 0.132047 0.233602 
0.153863 0.155291 0.154379 
0.192659 0.126877 0.247264 
0.221704 0.161195 0.290762 
0.183335 0.132197 0.230878 
0.21236 0.142535 0.278361 
0.204388 0.138485 0.267229 
0.233649 0.171458 0.294462 
0.16379 0.108269 0.223058 
0.1556 0.124686 0.230707 
0.205855 0.140022 0.260286 
0.221621 0.158937 0.277945 
0.227296 0.158892 0.289545 
0.203729 0.13659 0.257269 
0.173775 0.140448 0.199531 
0.239151 0.177143 0.297825 
0.202913 0.13634 0.251595 
0.188047 0.125021 0.241822 
0.208048 0.154202 0.260348 
0.213583 0.149968 0.278063 
0.197578 0.140045 0.241937 
0.225801 0.166105 0.273982 
0.196664 0.149215 0.239061 
0.214563 0.157433 0.278907 
0.199858 0.147223 0.252291 
0.153886 0.134805 0.214134 
0.20527 0.138332 0.259587 
0.139714 0.115551 0.212751 
0.17556 0.140476 0.20334 
0.183087 0.13662 0.233197 
0.222006 0.155844 0.288014 
0.213013 0.155415 0.270968 
0.167761 0.142051 0.195333 
0.221193 0.158398 0.272481 
0.214825 0.149076 0.271662 
0.182977 0.12758 0.24209 
0.191598 0.139221 0.231318 
0.213321 0.156472 0.270518 
0.183741 0.137041 0.229312 
0.197505 0.147198 0.250462 
0.216494 0.160972 0.282867 
0.186445 0.138915 0.217419 
0.186682 0.117342 0.257305 
0.19632 0.15052 0.244198 
0.18054 0.110859 0.246962 
0.216586 0.15101 0.283895 
0.196653 0.129892 0.245936 
0.223068 0.159864 0.267276 
0.20643 0.143827 0.238967 
0.14831 0.117592 0.208028 
0.211901 0.159905 0.257217 
0.177328 0.128911 0.233523 
0.206241 0.149783 0.256226 
0.209995 0.146896 0.244219 
0.181683 0.137236 0.219398 
0.223074 0.156575 0.274292 
0.18346 0.139243 0.235551 
0.163117 0.130779 0.215159 
0.1878 0.141402 0.236248 
0.165549 0.139801 0.188346 
0.210109 0.147206 0.26196 
0.243838 0.18782 0.30758 
0.185845 0.124823 0.246839 
0.178265 0.1223 0.227437 
0.192554 0.13403 0.257731 
0.198849 0.140435 0.248153 
0.134667 0.114012 0.207248 
0.210611 0.155026 0.26027 
0.219338 0.157502 0.262457 
0.21523 0.161211 0.269506 
0.200256 0.135423 0.25729 
0.171945 0.129365 0.225578 
0.193043 0.125669 0.246847 
0.189261 0.134611 0.229642 
0.207792 0.154264 0.264596 
0.197383 0.15724 0.249049 
0.190148 0.132117 0.235618 
0.210684 0.159206 0.255798 
0.209515 0.148111 0.263971 
0.186205 0.132032 0.251744 
0.202518 0.13729 0.25741 
0.153396 0.11645 0.216537 
0.167578 0.153302 0.178937 
0.222593 0.160811 0.2644 
0.191842 0.152257 0.215416 
0.193804 0.132517 0.254852 
0.193419 0.140883 0.242539 
0.206892 0.145955 0.259032 
0.19346 0.122413 0.237718 
0.194334 0.144739 0.237755 
0.24363 0.187626 0.298689 
0.182252 0.127065 0.240896 
0.184277 0.136354 0.233548 
0.199467 0.145391 0.252604 
0.19052 0.129407 0.241842 
0.167177 0.1252 0.224781 
0.236928 0.175071 0.278436 
0.202947 0.153485 0.246842 
0.184221 0.14425 0.230621 
0.196495 0.134278 0.252153 
0.172266 0.13646 0.210609 
0.236469 0.174449 0.298136 
0.208266 0.139518 0.257277 
0.200908 0.137736 0.257578 
0.229882 0.172089 0.280888 
0.174972 0.154015 0.200602 
0.196662 0.147555 0.230698 
0.207165 0.148646 0.260923 
0.184584 0.145559 0.213672 
0.187594 0.141893 0.24346 
0.223741 0.165509 0.286993 
0.240078 0.175845 0.288942 
0.167046 0.114018 0.222983 
0.188628 0.141355 0.251135 
0.206141 0.14842 0.256359 
0.200237 0.163485 0.21742 
0.195479 0.141516 0.233379 
0.19233 0.132385 0.252283 
0.237004 0.181327 0.283354 
0.202758 0.134002 0.259458 
0.11847 0.133168 0.191213 
0.214739 0.157966 0.275797 
0.19385 0.133183 0.265666 
0.197178 0.130265 0.240532 
0.130383 0.132227 0.185486 
0.183302 0.144894 0.207658 
0.187425 0.13641 0.247315 
0.160619 0.134625 0.195163 
0.16979 0.150046 0.196987 
0.215939 0.152683 0.277027 
0.220996 0.147551 0.274613 
0.186133 0.139053 0.238938 
0.215938 0.158528 0.260224 
0.17444 0.131897 0.229755 
0.182284 0.124777 0.247802 
0.181046 0.126329 0.231276 
0.236436 0.168251 0.295086 
0.215595 0.153942 0.262329 
0.166778 0.132135 0.22368 
0.167432 0.108667 0.235782 
0.1801 0.124453 0.234345 
0.175619 0.146062 0.195545 
0.208754 0.145602 0.259174 
0.190141 0.135232 0.238252 
0.217839 0.146639 0.281304 
0.223767 0.167178 0.275842 
0.204222 0.138653 0.253351 
0.18556 0.130064 0.237731 
0.20242 0.143808 0.251778 
0.196753 0.14308 0.239303 
0.183089 0.128305 0.236847 
0.21525 0.154102 0.266606 
0.231964 0.166051 0.286896 
0.192499 0.138782 0.234459 
0.20375 0.134119 0.264806 
0.238889 0.177732 0.300594 
0.200183 0.140348 0.246932 
0.197802 0.139578 0.249458 
0.183629 0.117784 0.2319 
0.206897 0.140897 0.25532 
0.165438 0.130948 0.217111 
0.170647 0.124258 0.209807 
0.20227 0.138898 0.255559 
0.209336 0.153475 0.264482 
0.179837 0.135631 0.229479 
0.197934 0.15292 0.247559 
0.220748 0.149373 0.282307 
0.21068 0.162496 0.262265 
0.17424 0.133574 0.214252 
0.199546 0.129083 0.260025 
0.209281 0.154047 0.259814 
0.185034 0.143161 0.214656 
0.196171 0.139018 0.243849 
0.185765 0.144936 0.218629 
0.213864 0.15176 0.267854 
0.189443 0.135787 0.222079 
0.200956 0.138271 0.26314 
0.211138 0.154074 0.264296 
0.189473 0.147288 0.237567 
0.222066 0.158287 0.282878 
0.190146 0.145482 0.223204 
0.182464 0.128093 0.227457 
0.24084 0.180037 0.299013 
0.175492 0.146203 0.200433 
0.227721 0.15461 0.291647 
0.165522 0.137487 0.207756 
0.194956 0.136846 0.240096 
0.22669 0.167321 0.276386 
0.207259 0.147414 0.258679 
0.197278 0.153603 0.243186 
0.234075 0.168918 0.285186 
0.176678 0.131732 0.221564 
0.201191 0.141316 0.261891 
0.19572 0.130912 0.248023 
0.186995 0.146866 0.232165 
0.203837 0.149906 0.258854 
0.196066 0.143115 0.253622 
0.172555 0.134227 0.21037 
0.196595 0.164543 0.248304 
0.222383 0.166195 0.264633 
0.218968 0.152718 0.270113 
0.205727 0.147348 0.24157 
0.20305 0.144161 0.258433 
0.18287 0.147232 0.229678 
0.171608 0.123742 0.232935 
0.173671 0.135688 0.200014 
0.193545 0.139567 0.246823 
0.102158 0.132294 0.192449 
0.188818 0.126924 0.253866 
0.206203 0.144889 0.268292 
0.236447 0.181581 0.288942 
0.201312 0.156326 0.259187 
0.195484 0.141899 0.241465 
0.196616 0.136232 0.24114 
0.181952 0.120379 0.243235 
0.165708 0.116756 0.219809 
0.102952 0.119393 0.198604 
0.192094 0.137668 0.243537 
0.153579 0.114235 0.200996 
0.208724 0.139086 0.260792 
0.209302 0.142958 0.268657 
0.2217 0.165751 0.253708 
0.20825 0.151066 0.255689 
0.246053 0.187027 0.299899 
0.180198 0.136414 0.252965 
0.172539 0.142797 0.219887 
0.224029 0.164039 0.277058 
0.183282 0.112377 0.242092 
0.197072 0.14947 0.240918 
0.215227 0.159738 0.252511 
0.207919 0.150115 0.260579 
0.179879 0.161196 0.186442 
0.193219 0.144329 0.24768 
0.213442 0.149585 0.263856 
0.199421 0.129633 0.240006 
0.201146 0.149704 0.2507 
0.208281 0.163514 0.267195 
0.238871 0.181307 0.293363 
0.155939 0.0947524 0.222127 
0.197274 0.146741 0.234785 
0.170831 0.143678 0.21354 
0.20213 0.144691 0.261245 
0.205777 0.1483 0.247157 
0.229866 0.167516 0.273944 
0.184944 0.118931 0.232493 
0.188961 0.115439 0.25515 
0.20653 0.152356 0.265131 
0.179007 0.143169 0.222072 
0.197741 0.127511 0.25298 
0.213722 0.15404 0.267849 
0.201112 0.144152 0.254276 
0.182121 0.135697 0.232902 
0.217032 0.152992 0.259336 
0.170293 0.152854 0.196348 
0.190211 0.150605 0.238277 
0.175386 0.0900026 0.251249 
0.227412 0.169032 0.278527 
0.157502 0.184151 0.115577 
0.17134 0.144771 0.192742 
0.205258 0.148089 0.26143 
0.191693 0.140608 0.244088 
0.157038 0.130396 0.205396 
0.174535 0.12834 0.236068 
0.187651 0.142004 0.233952 
0.215493 0.154797 0.267961 
0.166052 0.14286 0.204148 
0.204525 0.151769 0.243475 
0.157816 0.0979882 0.231079 
0.195259 0.132532 0.248903 
0.193216 0.151934 0.249178 
0.227913 0.167946 0.281926 
0.193652 0.131283 0.255365 
0.218326 0.160519 0.27204 
0.195513 0.153929 0.243729 
0.211569 0.163259 0.269157 
0.221995 0.166613 0.274848 
0.219537 0.14608 0.286342 
0.18753 0.142921 0.213506 
0.212317 0.15043 0.269043 
0.214169 0.152949 0.27717 
0.218327 0.156575 0.282098 
0.1806 0.116936 0.245668 
0.199673 0.154353 0.246912 
0.193718 0.142553 0.246675 
0.180407 0.139671 0.224246 
0.159378 0.162939 0.155061 
0.203717 0.149824 0.243594 
0.215809 0.167259 0.256978 
0.221359 0.15869 0.272143 
0.189138 0.143344 0.24995 
0.19521 0.154328 0.214663 
0.149243 0.11603 0.195583 
0.195152 0.145528 0.238962 
0.224464 0.163813 0.28281 
0.174466 0.129535 0.227605 
0.125393 0.120179 0.192081 
0.164751 0.148798 0.18339 
0.169728 0.138708 0.214787 
0.1847 0.14455 0.228792 
0.240293 0.182813 0.300508 
0.169163 0.12692 0.202715 
0.218113 0.154469 0.275401 
0.198334 0.145913 0.240014 
0.20582 0.14518 0.24346 
0.206743 0.149862 0.26533 
0.231018 0.163662 0.281012 
0.159951 0.130876 0.215458 
0.202766 0.151544 0.227477 
0.221606 0.163071 0.271138 
0.0736842 0.131685 0.195085 
0.23667 0.175177 0.295608 
0.21803 0.15684 0.276695 
0.226884 0.168328 0.28633 
0.23841 0.179127 0.299708 
0.196356 0.142073 0.238565 
0.162262 0.107248 0.224951 
0.210642 0.147261 0.260612 
0.218373 0.162003 0.26329 
0.23553 0.169699 0.291732 
0.217077 0.157752 0.261383 
0.197449 0.13883 0.256985 
0.215981 0.159545 0.253663 
0.194403 0.148408 0.237308 
0.213892 0.161774 0.255924 
0.186715 0.147864 0.201399 
0.207632 0.149028 0.261149 
0.12816 0.124602 0.200033 
0.169783 0.147392 0.217502 
0.210599 0.135976 0.254481 
0.191574 0.129229 0.241805 
0.196604 0.154851 0.25578 
0.208886 0.145064 0.270807 
0.16886 0.125291 0.217795 
0.197748 0.130259 0.251751 
0.216397 0.150114 0.260596 
0.222645 0.167275 0.273912 
0.23089 0.164119 0.282567 
0.222063 0.15261 0.289601 
0.227307 0.166894 0.279193 
0.212118 0.149392 0.275434 
0.131873 0.137075 0.18346 
0.220772 0.161188 0.271243 
0.187797 0.137676 0.238554 
0.178064 0.133811 0.225837 
0.18055 0.129512 0.232939 
0.193545 0.146323 0.227511 
0.206806 0.146427 0.254516 
0.176598 0.135981 0.24997 
0.205084 0.153512 0.254387 
0.194648 0.139142 0.228308 
0.177157 0.149733 0.207056 
0.207601 0.152288 0.26778 
0.193699 0.128566 0.239456 
0.179464 0.140338 0.230864 
0.168085 0.134742 0.192489 
0.234781 0.17836 0.286484 
0.182284 0.143573 0.227643 
0.146579 0.146015 0.174702 
0.205906 0.146381 0.259467 
0.190089 0.129303 0.249048 
0.155359 0.131193 0.222574 
0.194539 0.140598 0.258154 
0.176751 0.138339 0.234167 
0.221156 0.162075 0.278666 
0.190002 0.139348 0.242058 
0.203836 0.145512 0.252506 
0.218278 0.161137 0.256933 
0.232219 0.17667 0.271895 
0.213698 0.149912 0.266036 
0.167015 0.123313 0.22186 
0.171662 0.142445 0.19672 
0.200956 0.141177 0.250841 
0.206046 0.146198 0.260634 
0.200362 0.136999 0.263512 
0.19334 0.140535 0.233599 
0.224499 0.155309 0.290424 
0.239992 0.178525 0.295919 
0.201982 0.142414 0.259484 
0.131442 0.129366 0.19347 
0.188194 0.149596 0.202277 
0.183287 0.140672 0.240018 
0.170623 0.124598 0.221197 
0.170907 0.121763 0.22917 
0.205512 0.144075 0.264911 
0.180068 0.124034 0.228556 
0.17324 0.116125 0.229348 
0.213754 0.162812 0.257321 
0.185629 0.143683 0.23588 
0.179074 0.122991 0.233228 
0.187673 0.139897 0.229646 
0.197661 0.140133 0.242333 
0.216719 0.160162 0.257624 
0.191051 0.139215 0.24234 
0.175301 0.138563 0.218077 
0.212966 0.156675 0.262532 
0.206057 0.152474 0.244401 
0.228808 0.173724 0.290614 
0.202916 0.14188 0.249821 
0.150998 0.131271 0.209868 
0.173263 0.148563 0.200471 
0.222104 0.153707 0.278186 
0.193357 0.127537 0.248941 
0.199394 0.13504 0.24505 
0.156851 0.129613 0.209627 
0.175015 0.14864 0.207564 
0.165052 0.109907 0.232631 
0.178146 0.1312 0.241607 
0.238009 0.177311 0.304162 
0.189961 0.127708 0.249136 
0.187935 0.137612 0.234691 
0.188928 0.145111 0.245102 
0.176048 0.121517 0.239535 
0.196214 0.148775 0.247781 
0.184723 0.130515 0.232556 
0.201036 0.140332 0.255787 
0.203508 0.14175 0.258495 
0.219175 0.157243 0.258853 
0.168588 0.125036 0.223528 
0.187609 0.13285 0.239711 
0.202439 0.136073 0.256317 
0.124098 0.145181 0.18079 
0.186885 0.135857 0.235918 
0.156695 0.125954 0.194667 
0.174374 0.102762 0.252668 
0.219366 0.150643 0.268921 
0.194025 0.145193 0.249952 
0.156157 0.142667 0.155886 
0.180588 0.126633 0.240031 
0.184581 0.129443 0.235208 
0.148746 0.129704 0.199614 
0.191729 0.119991 0.244528 
0.200256 0.135766 0.258743 
0.170316 0.130817 0.231914 
0.225164 0.155771 0.282389 
0.211616 0.144316 0.267818 
0.193831 0.118234 0.256886 
0.213956 0.163891 0.263789 
0.220892 0.162859 0.274353 
0.191349 0.124452 0.253105 
0.214895 0.143698 0.269185 
0.188999 0.144672 0.240606 
0.161185 0.129813 0.219087 
0.225492 0.165971 0.274388 
0.195177 0.125594 0.255265 
0.181258 0.140515 0.239279 
0.177008 0.145541 0.181605 
0.203558 0.143355 0.250421 
0.238349 0.179478 0.29431 
0.17629 0.117587 0.211765 
0.156005 0.124977 0.198004 
0.179124 0.127375 0.247099 
0.208105 0.148792 0.264808 
0.206234 0.148049 0.249678 
0.203834 0.147498 0.262827 
0.121091 0.131312 0.187685 
0.1879 0.134978 0.239957 
0.190246 0.131981 0.23124 
0.207226 0.159412 0.245302 
0.198184 0.142372 0.241761 
0.18275 0.139909 0.214458 
0.215503 0.155381 0.271463 
0.168538 0.133099 0.191132 
0.177044 0.133336 0.221275 
0.219723 0.168304 0.282177 
0.196201 0.138461 0.245842 
0.200638 0.137734 0.264141 
0.220578 0.15763 0.276337 
0.199153 0.153065 0.247979 
0.194552 0.13587 0.231511 
0.21796 0.162808 0.280861 
0.205435 0.148959 0.256438 
0.213736 0.15882 0.268045 
0.222664 0.173224 0.280986 
0.198288 0.147213 0.234037 
0.183856 0.128223 0.248146 
0.199808 0.14341 0.238876 
0.196805 0.139154 0.250441 
0.224008 0.160013 0.281579 
0.20369 0.142792 0.25793 
0.182353 0.104418 0.245818 
0.20286 0.145666 0.263061 
0.181273 0.120697 0.22935 
0.210766 0.146452 0.243654 
0.204941 0.14406 0.261232 
0.186217 0.130633 0.225021 
0.216609 0.151376 0.271719 
0.215566 0.154936 0.279412 
0.227389 0.166166 0.276179 
0.210017 0.147952 0.262693 
0.198816 0.141544 0.226258 
0.18005 0.121762 0.225614 
0.188068 0.137493 0.235998 
0.189182 0.140269 0.245907 
0.195538 0.150436 0.227096 
0.20061 0.144176 0.250172 
0.179807 0.128512 0.23657 
0.17407 0.136057 0.229312 
0.208465 0.143987 0.262972 
0.209644 0.140511 0.25256 
0.175072 0.136457 0.231659 
0.169422 0.139022 0.204853 
0.24262 0.187038 0.297184 
0.1873 0.143176 0.236656 
0.194583 0.13259 0.241079 
0.17287 0.130011 0.217465 
0.227493 0.162677 0.285565 
0.198688 0.140862 0.260145 
0.215154 0.155709 0.264386 
0.185643 0.132118 0.238627 
0.157001 0.135425 0.213619 
0.179813 0.119344 0.236253 
0.231816 0.169174 0.290198 
0.201078 0.152363 0.24606 
0.202592 0.134011 0.260945 
0.212397 0.152147 0.25947 
0.164952 0.142427 0.194625 
0.187978 0.140934 0.239039 
0.167077 0.151911 0.181611 
0.172785 0.135247 0.231648 
0.204766 0.155167 0.250439 
0.180688 0.137735 0.243075 
0.195053 0.134607 0.240851 
0.211861 0.153013 0.260542 
0.194642 0.133746 0.254997 
0.186609 0.132146 0.247107 
0.221365 0.161397 0.27263 
0.21897 0.160062 0.274608 
0.205295 0.137117 0.253717 
0.176527 0.129027 0.234241 
0.21095 0.150145 0.271851 
0.19397 0.146271 0.241827 
0.186939 0.138492 0.247096 
0.201924 0.145947 0.261446 
0.193241 0.140852 0.245954 
0.23374 0.167873 0.291528 
0.188101 0.116946 0.238777 
0.20702 0.153491 0.260793 
0.178604 0.128624 0.231343 
0.158693 0.162324 0.149279 
0.159695 0.132912 0.233598 
0.232755 0.175738 0.280334 
0.162246 0.118499 0.20961 
0.195867 0.13581 0.249419 
0.201092 0.151515 0.254469 
0.223748 0.158588 0.287811 
0.209493 0.147684 0.271008 
0.206449 0.151326 0.261723 
0.215454 0.158293 0.262862 
0.180413 0.12731 0.249963 
0.234502 0.172834 0.290534 
0.217453 0.166091 0.2673 
0.183421 0.13919 0.220736 
0.145044 0.12621 0.200994 
0.193724 0.15244 0.229505 
0.178001 0.13812 0.228775 
0.217126 0.166228 0.261028 
0.207878 0.154721 0.249865 
0.213396 0.147918 0.261681 
0.214577 0.149788 0.264966 
0.200348 0.121424 0.257633 
0.205992 0.143813 0.271407 
0.205083 0.150814 0.256227 
0.211278 0.148725 0.264819 
0.204144 0.150168 0.261606 
0.192392 0.125939 0.245034 
0.204817 0.146819 0.258759 
0.197744 0.14554 0.252959 
0.195213 0.154458 0.235574 
0.176321 0.132688 0.225368 
0.201799 0.140564 0.252231 
0.219827 0.151595 0.267176 
0.206809 0.159901 0.246384 
0.173219 0.131106 0.213413 
0.148915 0.159605 0.150201 
0.163746 0.119966 0.233031 
0.19022 0.136065 0.23042 
0.188491 0.131147 0.227205 
0.19693 0.128893 0.240204 
0.196141 0.13569 0.252134 
0.163942 0.131649 0.205783 
0.171452 0.1243 0.220046 
0.224431 0.159912 0.28485 
0.16461 0.117163 0.227269 
0.150304 0.133423 0.210024 
0.174891 0.0960763 0.242554 
0.200101 0.136497 0.241634 
0.194313 0.147728 0.239847 
0.22371 0.163152 0.268057 
0.219009 0.15387 0.272767 
0.182957 0.138176 0.241136 
0.20129 0.150382 0.246142 
0.178947 0.12892 0.220628 
0.229906 0.165306 0.284524 
0.21772 0.161572 0.260552 
0.18452 0.118501 0.241647 
0.199261 0.140658 0.243028 
0.1747 0.121043 0.23101 
0.18275 0.132848 0.247465 
0.201617 0.151256 0.250206 
0.173839 0.14043 0.218433 
0.201781 0.132732 0.250759 
0.230203 0.166004 0.284013 
0.225006 0.166767 0.287914 
0.186641 0.135372 0.240901 
0.163352 0.158516 0.172171 
0.189557 0.131691 0.244581 
0.210236 0.148627 0.252256 
0.202218 0.15477 0.254894 
0.18595 0.145878 0.248195 
0.16946 0.136401 0.235707 
0.168877 0.126584 0.209098 
0.191662 0.153533 0.239663 
0.178768 0.140535 0.228415 
0.194052 0.13969 0.256064 
0.153557 0.11776 0.230549 
0.162733 0.131511 0.216635 
0.178811 0.109599 0.242163 
0.177732 0.139796 0.216374 
0.196227 0.128915 0.256429 
0.244242 0.186605 0.302356 
0.187177 0.144801 0.228578 
0.179618 0.135871 0.21436 
0.223881 0.165338 0.278965 
0.158232 0.135448 0.202534 
0.213889 0.1546 0.268942 
0.173728 0.139921 0.224237 
0.189689 0.142015 0.232661 
0.157392 0.127631 0.202945 
0.182884 0.130343 0.238028 
0.155822 0.127865 0.221961 
0.210702 0.148251 0.2668 
0.219771 0.159092 0.273947 
0.190116 0.146845 0.234242 
